time_s,salinity,phy1,phy2,dsi,no3,nh4,po4,o2,toc,spm,dic,at,pco2,co2,ph,hs
9158400.0,0.10943092950605265,10.54674434604762,5.310345221089482,80.31634740412737,31.40807931171794,8.19716906634313,0.5975598728822029,225.1746304107247,330.63066743435843,191.58055348452896,1605.3537025919768,1710.9106257371898,0.0,0.0,6.734578276591268,0.5444689627070575
9244800.0,0.1008728890641592,10.304457714465862,5.555447322673108,79.27804183950774,27.502312420492206,8.621007262020258,0.6269048699678287,222.2843907217722,340.3075862687909,181.92369287356118,1685.4035137941614,1783.7618704627275,0.0,0.0,7.475446028423223,0.492842907661741
9331200.0,0.10128775195361382,10.896038653241717,5.755036968277,84.06091516588077,31.62028640569048,8.126678708527159,0.5715691885720244,220.06888185486918,368.38714171185416,185.2759785337455,1795.599409115201,1835.5262985192721,0.0,0.0,7.165477043237845,0.4721710028909503
9417600.0,0.09962777042116916,9.457047811072036,5.216065014785027,85.24012103812257,30.975805030816936,7.668727443935256,0.6435929456634147,207.80672969187492,353.19610837582337,201.0764362423938,1776.52067036887,1989.3102331885045,0.0,0.0,7.03148688665882,0.45852811635330537
9504000.0,0.0904061439235048,10.679916400433507,5.660022203156862,81.84168076109005,30.711996165741578,9.102609880093437,0.6092742892961991,237.15193970922434,329.5347085988837,181.04149399777995,1710.5569822157777,1682.809767590995,0.0,0.0,7.033156123581009,0.4871735164499944
9590400.0,0.09986743062275392,11.014120187779753,5.393165990588429,87.6436583375528,30.20868317808682,8.984027464468085,0.5889439421504354,241.19927312770187,340.5965291055171,177.7087115554935,1626.738941284935,1918.9277942333092,0.0,0.0,7.168200602271524,0.48879484277289276
9676800.0,0.10030115104970515,9.86931063821177,5.391187757926614,77.08570759910332,32.61167182485023,7.892912424248108,0.6121956995849348,202.69455046359568,335.00265841231527,186.48623052026647,1766.1816719105304,1827.2439800139368,0.0,0.0,7.452983277621023,0.4937586423141568
9763200.0,0.11000000000000001,11.323591474562459,5.715893279888151,81.1031381294715,32.41427377495399,8.766264421871666,0.667944314144677,210.0849739887574,333.0065842059926,198.96605010894604,1713.5097406761706,1887.7520496870832,0.0,0.0,6.8343484380240715,0.48321558060171177
9849600.0,0.0990381951760944,10.949152812464666,5.691039832898818,79.10454302896034,29.82373363915984,8.297235000814673,0.6137958060894382,218.4344759887903,361.7674921405483,189.42455073269667,1541.5038682273987,1803.537366100983,0.0,0.0,7.170086837451236,0.5052812147495978
9936000.0,0.10150773671166807,10.600022887901126,5.112424162082323,74.52803444756128,31.73268492960648,8.662501085871149,0.6443366358128396,210.96011619027274,320.873008850708,186.22367042097895,1780.8080112997852,1737.3485889966366,0.0,0.0,7.301324458925588,0.47952515478760754
10022400.0,0.0998264411514738,11.229019947464002,6.002435175272842,82.01856440731898,29.66473023317749,8.716125606106827,0.6121636381959064,227.37966044092752,371.78166902477653,190.39543321334907,1712.6663415602454,1882.876090322496,0.0,0.0,6.915571225448609,0.4409718637609139
10108800.0,0.09415660981190234,12.041091395208584,6.01952675179675,82.02150422353422,29.105452710643053,8.529806212003548,0.6620301897165589,213.81297213542513,357.9230830000857,172.7527869564463,1818.93084816311,1875.1890579056032,0.0,0.0,7.976412180962023,0.4837409147685921
10195200.0,0.1057141140725751,11.110314744267392,5.4960083633480155,88.95150458700499,30.364644487624044,8.333565574590992,0.6623580496471381,244.22243030300712,361.98811406991615,193.2149817917696,1622.8165678942237,1905.140026506367,0.0,0.0,7.007815864251144,0.43787765289268854
10281600.0,0.10375966516343388,11.21333044735576,5.830390309526949,85.48271612812243,32.78993499194149,8.416264243007417,0.7024706826701658,235.375856856907,334.89212886450343,191.40742062870777,1546.138012961137,1816.721779973954,0.0,0.0,7.076452651699367,0.4942456251389808
10368000.0,0.10395515973521524,10.887499976482513,5.904632778672467,78.796287666804,33.0269346215287,8.360898175871519,0.6400693100106127,224.64950712395722,339.8102331198861,183.2131055718377,1743.0454430194795,1764.5018505889602,0.0,0.0,6.964667820427189,0.46101810257881587
10454400.0,0.09545306272602631,10.736441120403475,5.884308974929865,90.95062055736237,32.428319240661494,8.442241957438593,0.6701977583593999,233.84721670918145,317.4132528414878,195.62163682502538,1745.2926478891259,1678.3486604685202,0.0,0.0,7.982884656496635,0.48777988597090893
10540800.0,0.1070139715546805,11.75270912801938,5.695016099786033,88.51781053185313,32.86202185271302,8.82640251492051,0.6545628814775112,234.8753757852551,332.4815069806183,174.9910059199254,1575.8873160353162,1896.0242158187027,0.0,0.0,7.528204949718339,0.5146038385329024
10627200.0,0.0929907446860386,10.871244526439813,5.706631266834428,86.05344409934538,32.63082885688812,8.586236095328383,0.6966896899750281,216.43480475630852,349.3663437207903,195.0277826671911,1638.343841197804,1861.2526781240758,0.0,0.0,6.98402036564289,0.4590413182357909
10713600.0,0.10293428546900135,11.473281136454627,5.9473064120564265,82.8704691031771,30.88635162186168,9.260300942785955,0.6336706585103615,213.76944267745995,362.51313825237526,185.18598210325007,1896.2601632734447,1735.799638307845,0.0,0.0,7.7340065055378595,0.5064196963503524
10800000.0,0.11000000000000001,11.234283030850865,6.358279707555448,79.99359663048786,32.70354595079917,9.675817748714804,0.6849650040643112,223.88967609647216,321.12068132275067,179.8185364201253,1698.7913314396772,1776.0036219657104,0.0,0.0,7.4037410028609285,0.4694792327234481
10886400.0,0.09504731837434656,11.86522609694539,6.223144110590328,82.66627748642541,33.40228505441416,8.795754839662568,0.6570493178688713,232.79022454047202,333.21233829159337,181.8250737714629,1789.560508011251,1783.8360094415755,0.0,0.0,7.426060184695766,0.5208046632559847
10972800.0,0.09716851135198615,11.862680226902249,5.998754260903236,89.04519233859494,33.439343796865884,9.221087126332622,0.6645810760888645,224.8889027526358,336.31624444021315,180.1244977919175,1671.5898425397568,1692.270382945713,0.0,0.0,7.207051651404092,0.4690369542822339
11059200.0,0.10049825682543821,12.359616625733903,6.4046478532331,92.64492043149279,34.255493089135236,9.395729226024434,0.6730760732392034,205.87717274056118,314.72086767775863,191.1586740343795,1556.250882828732,1754.3837382938848,0.0,0.0,7.060152819781441,0.456634165420389
11145600.0,0.09748262172941902,11.532028537732815,5.600280086672939,91.44044119231177,33.594115143229146,9.44018626575747,0.6818443346218055,214.68930944732162,347.76180532608606,169.56897521384417,1715.8312017652888,1726.7859217349273,0.0,0.0,7.460580024565265,0.49189012068741034
11232000.0,0.09224668284466934,11.758385508567219,6.640162879920258,83.03742887439641,33.131100018423346,9.314721571261067,0.6728358084318216,223.01054237912876,324.9985318717328,171.45292659114676,1708.9858251384521,1794.2041979834914,0.0,0.0,7.138381427511537,0.4640732351208212
11318400.0,0.10034281487403014,11.41872819383402,5.786255259857908,80.57214453364277,34.42342040784575,9.68427059673089,0.6875547297520546,223.1650865299131,333.3360426283044,186.44685204713713,1698.7800295147629,1765.7204289480958,0.0,0.0,8.006886640812933,0.45333863297546956
11404800.0,0.09468848143136949,11.826310109768837,6.280743601559782,86.18955615350595,32.749842486116066,9.623240826947196,0.7377557000910977,246.3012035730309,328.43985423501886,171.00835636192656,1724.971991841727,1685.6456889137876,0.0,0.0,6.8759495138846365,0.4607881005255606
11491200.0,0.10236796215317592,12.415175896270581,6.095388650910042,78.23843292022747,31.462443867272533,8.871646186951594,0.7212824933136329,208.82185252664746,322.1928905190919,183.1234353409769,1759.3657228326886,2020.063831738637,0.0,0.0,7.907760183614486,0.4698124902891372
11577600.0,0.09540287882883099,12.741862519208409,6.0961744840083645,87.4632677459477,32.766881794579106,9.931755408975159,0.7211202100645511,230.2309699616694,334.70087159663944,188.99338504387146,1724.9081617229326,1953.0585197452015,0.0,0.0,7.304658693481515,0.5011545368539213
11664000.0,0.1077496720250877,11.800217219842684,6.962338289308639,85.68454691146613,31.925727187142332,10.005433077041259,0.6789981797790234,241.4744626666521,330.59317845703276,169.65494888781788,1629.5724992674297,1767.8593686768768,0.0,0.0,7.457287393612461,0.42309638639203967
11750400.0,0.09608373353831882,13.007556135949493,6.488336883643123,84.55744998177715,32.163653944480835,9.275655093921966,0.6675598518688239,247.42421070013575,327.36109637849773,177.91875756835464,1783.4171401431242,1866.1701548872297,0.0,0.0,7.6554677835812734,0.46766507454649997
11836800.0,0.09838969241897162,13.413463448276275,6.824209341166233,79.90840799631634,33.17452247249725,9.72640708680602,0.7360334786901843,220.5719984353218,320.7941041944322,161.10213456990564,1572.8413133200095,1881.1629438287032,0.0,0.0,7.119584078415532,0.4803954179479044
11923200.0,0.10406758608684835,12.921591153072116,6.757369171175488,89.32958740852831,32.21737237615599,10.107177010123026,0.7373373445250772,230.8562170684453,337.575787331772,176.26433535547488,1569.8983372616758,1954.1693430615505,0.0,0.0,7.670947248332609,0.46902799118718036
12009600.0,0.09384567841783023,13.95654736387566,7.002618574133974,85.03114959583613,33.160374595548085,9.736505956177863,0.762675954687123,231.94302243026542,359.0225723772824,170.4112183430615,1810.5170530419493,1770.4303587215923,0.0,0.0,6.619666039489707,0.49354749571637774
12096000.0,0.10113729967302065,12.362419394930141,6.933172052431731,82.50078184664781,30.611819255088772,10.438123506115078,0.69282443397381,227.92613507893444,333.2482392323098,171.550824245473,1791.9711810292604,1948.5585073220025,0.0,0.0,7.092343965396847,0.4601502570836412
12182400.0,0.10653571377141213,12.15541381830698,6.527294097800863,79.10899074632073,34.31149939212544,10.972191616931331,0.7102368367222124,224.80758300742954,346.70134513615875,161.05764547848023,1744.3477105684367,1798.7040647008714,0.0,0.0,7.019221517395514,0.4562562582698807
12268800.0,0.09196258382719387,11.903542209872636,7.394562645621689,88.05346507999079,34.08944012653646,9.648982663793959,0.6633852358487681,231.06045757463133,306.65478180550883,151.53192120750242,1628.9143614528662,1727.4520875859967,0.0,0.0,6.899938416982133,0.4727238435456371
12355200.0,0.10092316929266153,14.155481458785353,6.93792400967977,96.29231966313631,32.828755780694046,9.415179293062579,0.7125498694507584,203.70656317655167,331.4586883077915,168.19821037067345,1690.7958686652523,1919.9239544842364,0.0,0.0,7.284266267527533,0.46000210311809564
12441600.0,0.10129941397124212,13.710749582254254,6.625102985201398,96.10774225735997,35.50135675628922,10.338954550227806,0.767482164621242,234.2789746986112,310.15205202011765,146.58103040703125,1731.5553063721202,1974.298585653616,0.0,0.0,7.507589989201665,0.44740760284325287
12528000.0,0.10390911435888656,13.346481446524626,7.100469625951217,86.98853361305994,36.129421308438744,10.625794711933207,0.7181953110087417,228.19800710332032,303.26177438527975,159.08663989616065,1616.2436503746533,2042.0340932358513,0.0,0.0,7.626522030756448,0.46662358672813753
12614400.0,0.0938152464456096,13.681075529265653,7.878025891740641,86.62329413189472,31.870672627108604,10.208916229299128,0.7633760008994123,224.45949494844922,314.64030732585417,167.97096567330564,1693.2352941367003,1746.7367500695732,0.0,0.0,7.458605323847687,0.43864322389678045
12700800.0,0.09339771693457863,12.836480730440856,7.715917437923277,91.70535251837202,33.47532306333115,11.157069561078563,0.7369894087415253,249.924227099434,345.41438638341367,160.70552107283208,1817.4381377345035,1925.0326732851213,0.0,0.0,7.126662537947608,0.4381625604607006
12787200.0,0.1026097078280845,15.084071298547457,7.344882596568844,85.41299747401926,33.606298219299994,9.774086905693435,0.760639707172104,219.75072100388513,340.6975926532386,173.30596777557656,1887.6168975126936,1823.7298338715086,0.0,0.0,7.510316922909245,0.43860314294625263
12873600.0,0.10148492336616594,13.914107754706238,7.418014387467299,91.56049948830852,33.45019686509614,10.915366275628243,0.7097813127479295,223.06156622409333,328.44420235197964,164.6817289754967,1726.7575895943953,1936.7455161827202,0.0,0.0,7.422335344717804,0.4793794632269472
12960000.0,0.10125246425172939,14.01410346416035,7.5026173421535685,93.96752930107422,36.71245898047893,10.303373667757183,0.7607420488216026,250.56706743792927,298.9371507698098,150.29100399545507,1832.4150848549086,1728.4615628657402,0.0,0.0,7.724103905142537,0.4027455964860345
13046400.0,0.10173224104748489,14.561928245692632,8.471469933013429,96.37594995823832,35.059574438811076,11.621318363030698,0.6858721603479319,218.61418294353567,319.8168355978761,154.2877014210815,1598.3751516256748,1749.6201704592454,0.0,0.0,7.667770136633027,0.4547945993206173
13132800.0,0.09659987639210754,14.50789048971603,7.926645890488655,90.65617234154388,35.085960847964266,11.85188650341463,0.7595220080652083,222.05381717431058,327.07958128948144,152.41029894666966,1827.7961176068225,1796.929662509374,0.0,0.0,7.3945941645700435,0.445199402326239
13219200.0,0.10116126848580503,14.443200717010344,8.024450785171405,90.4911465202808,32.13997255878765,10.43941673579035,0.7084505750972452,226.8863657200835,324.2658555234977,139.47432118617647,1700.1832586268954,1878.777128140418,0.0,0.0,7.054325648872637,0.40566722566327357
13305600.0,0.10146536236649342,13.831252611526466,8.34230016022539,87.70736633167151,37.0067476431469,10.633174874751266,0.8228099948878512,238.41885786606144,291.1020255238841,143.06963918315972,1800.5915904981064,1813.292009456012,0.0,0.0,7.146808153270268,0.44816241362138254
13392000.0,0.09642824290986816,14.860677883796948,8.107948279525587,88.24346228716955,33.79238420242417,11.485587308195806,0.8110846959867068,231.41657945197196,305.6375243365602,144.6193265052063,1753.3153162602594,1937.103614324819,0.0,0.0,7.187211277462147,0.4502149801935524
13478400.0,0.1093288725557238,16.014721608947347,7.986751224419982,91.32026568681594,36.29153523840862,10.876859875268392,0.8038215788600602,214.45634973759962,318.0621500715163,132.69922535039942,1894.6267021480453,1973.677738185624,0.0,0.0,7.276212410784963,0.45108700134609114
13564800.0,0.10236916460455894,15.749804708739735,8.091164848545084,94.38802322393686,36.84680714408869,11.146022067162017,0.8503845296382145,223.40715105317108,326.8208239795145,146.433322021714,1701.4911867264918,1935.6235290863535,0.0,0.0,7.494255165161573,0.3929150271147542
13651200.0,0.09404348251398675,16.062787265270977,8.222220893573555,97.25554148642259,38.986967231414674,11.266045947937549,0.7573813136887977,222.77814352999425,285.73413548630526,142.91774940880433,1837.1916368408502,2033.5648472934574,0.0,0.0,7.662079900243248,0.46468130666589724
13737600.0,0.10328276804316916,14.615598366505067,8.317148100593531,89.5825647721707,34.265896782738636,10.244906319710402,0.8698503441517118,229.1099341405994,314.1064211033699,131.35481025775158,1758.3938904374431,1922.4730582305153,0.0,0.0,7.381065818675092,0.41736208300774996
13824000.0,0.09512659164886339,14.372871378404875,8.72015889073253,100.64614926236499,33.14527840269805,11.406146325221917,0.8423559881627907,235.14448823595015,318.1187305367621,144.83038790372552,1771.2195460489836,1770.6372120288245,0.0,0.0,7.408389430387667,0.4465393503354559
13910400.0,0.10393542301871227,15.1479775865606,8.517967316881307,92.70954519158492,37.33184822080736,11.09944885275869,0.8001764775243932,235.30726708586988,328.42412049690256,145.60118391174035,1770.9665243745962,2016.059196845247,0.0,0.0,7.457935307153877,0.44601810473795583
13996800.0,0.10579297789503701,15.410123184606439,8.892440867971144,94.21205576909306,40.50143454207928,11.29273023028696,0.8609512901072384,210.24524302495328,325.1033741764998,140.7503563669112,1713.7903990341576,1832.2843247586409,0.0,0.0,7.216271660882724,0.4096554926619228
14083200.0,0.09589658840824145,16.33892023698316,8.62597444783905,91.10776947767742,39.633845875934284,12.50263295096414,0.7743167188178034,243.27038806416954,322.51933737262624,135.53196603536597,1790.2602806204807,1977.6270980875888,0.0,0.0,7.066977987887295,0.44087503267938083
14169600.0,0.10481688064622162,14.294591831786212,8.778429181114173,85.47857885007325,37.881086010742614,11.006225711055816,0.7906464900394299,234.15225089376713,300.0580528262557,140.3833464682844,1787.9829455640129,2042.6024953678627,0.0,0.0,6.761727987850822,0.41692498121117505
14256000.0,0.1020639046346825,16.945171215314392,7.945582923671016,99.52309815696103,36.729455959197786,12.308454019972535,0.8044066813313017,247.50738508286346,281.9860122405775,139.52093491078045,1817.3481942141304,1938.9754885475227,0.0,0.0,7.157105704722811,0.3811042250613369
14342400.0,0.10411030079997247,15.741719607059443,9.319671230009089,99.16932684395859,39.349148219776346,11.745242120889847,0.8126065950492715,236.88094766865154,304.77642837394643,135.55849292709127,1805.3806986617485,1755.8152387457637,0.0,0.0,7.592815586108773,0.44639838427168566
14428800.0,0.10948396491326973,15.65195854098493,9.151389896728444,94.63206716091926,36.14179016753669,11.827753408712676,0.7953715263073224,244.76125239116746,325.5720510681668,126.63013529188531,1871.7037484603948,1812.6636355312148,0.0,0.0,7.159090968078131,0.40380966018838105
14515200.0,0.09877305941998565,15.304255610497279,9.533105242853457,96.64266037142502,39.0689074999552,12.557393192627694,0.896463553497696,237.65754945846345,330.7427188361865,132.44661415350765,1885.2083418627728,2027.7932184706644,0.0,0.0,7.334145296581928,0.4005238389677766
14601600.0,0.09623131917821255,14.902780657229632,8.248267685240464,99.15247509350034,39.29820425744626,12.371573683581223,0.838884695057974,248.14371135220063,319.30756376591756,136.92215660032772,1709.3460957810842,1888.017064691276,0.0,0.0,7.598103524950166,0.4083071811472777
14688000.0,0.09555242785187239,17.04853832717603,10.174695309104411,89.42063118966114,40.54032072155189,12.59921556631983,0.8700526749709849,238.8268391026216,314.1039445297365,123.94360027529862,1884.7037908630325,1913.8274002045805,0.0,0.0,7.620862535642249,0.4206545272923282
14774400.0,0.0959209485751728,16.56288578432492,9.269773521607503,94.76481426920294,42.53683822812385,12.932050797052458,0.835567753345499,231.86404338211108,312.47157419354625,138.9368750609473,1701.106213907594,1980.7791691950542,0.0,0.0,7.028998759679458,0.41211797340253453
14860800.0,0.09961449145292949,15.557856378412325,9.942299227606986,101.5605486485943,39.60273864438765,12.214579079140087,0.7864585353167366,256.58707910667425,297.29376526778015,121.5730731447685,1863.7240696118113,1977.0247010745154,0.0,0.0,7.80314746776018,0.4228724980510307
14947200.0,0.10170575987408322,15.6736474829198,9.011637254769797,91.87609916430507,38.01901928930749,12.123070758665959,0.8821062329234213,243.8979930269739,302.9579710927078,123.59966259760513,1868.8158800582623,1939.3097706246251,0.0,0.0,7.854279350783258,0.3824303839175561
15033600.0,0.10138345399665011,16.60390005458489,9.885492684949659,99.81028500050466,39.13313183112824,11.908427976935355,0.7917883989071576,240.4812049847341,329.4606716099795,117.8422650786274,1641.358468432276,1894.812640356107,0.0,0.0,7.01757158436354,0.39301673491103145
15120000.0,0.10413591624518014,18.436205717248114,9.16773852231812,92.01443297666407,35.873823867519874,12.154252396629118,0.8776253452297451,219.09754567813695,288.9350449969135,121.82823764532137,1825.3833128957403,1886.968166896008,0.0,0.0,7.13384308193422,0.4040934895421203
15206400.0,0.10006500945938955,16.922553738817243,9.45888798134308,101.36365003139504,38.15379724952204,14.039732364226627,0.8252006652652943,219.19828804875053,326.7787852122944,108.6541547903948,1776.4731179062414,2001.4038573724067,0.0,0.0,7.886160340738009,0.4431389379932578
15292800.0,0.10726767038578658,15.975825801160996,10.792001350732601,99.22046002388642,38.88639593120694,13.649067671142243,0.9794934681276373,237.9809898327965,296.6513439595081,114.35058605067312,1752.14047111301,1974.4118187404758,0.0,0.0,7.390812192151574,0.4007186393746535
15379200.0,0.09867671583381023,17.189337329255633,9.84072276080582,91.68698682891579,38.82610331157413,12.061610874111517,0.936961744236735,236.51481059134042,320.5697757425659,109.75775493017473,1946.5424887697648,1898.6418493010872,0.0,0.0,6.703257110029874,0.42306552758438876
15465600.0,0.11000000000000001,17.29320328507011,10.130468060745232,105.91478003862778,40.3480729595431,12.160497207482397,0.9060568088284506,227.84663076061312,278.6977336483975,115.4099194017067,1765.872138621271,2029.7203581112442,0.0,0.0,6.929218993359325,0.400339919927835
15552000.0,0.10312833673882503,15.895233657694499,10.54729446804289,96.74155852079198,38.5614734758985,13.423385396581917,0.9637294802654353,236.9815632301113,307.68124221595724,118.79826846393406,1753.9991793688982,1915.2526266570753,0.0,0.0,7.360296988280036,0.38822724973947126
15638400.0,0.09571421221791859,17.74212069058611,10.446250831771984,96.69180861031195,42.650988575765126,13.554631358058169,0.8730408960066498,254.29333706150032,287.0836574665698,115.31682865967282,1836.7657676415429,1847.6616864447126,0.0,0.0,7.022237187421357,0.3912410520907613
15724800.0,0.09464553750969446,17.712467275382096,10.35689714618227,102.13240101398284,40.55958982006592,13.644032426455762,0.9416875150358899,244.03889753743908,276.17298632000836,99.22235025730383,1894.789288831411,1858.6734480115208,0.0,0.0,7.304213813356341,0.3910869943662133
15811200.0,0.10241236207621594,18.676477528949288,10.554625368694252,107.28904914136741,40.712010752612684,13.195095376968467,0.9311390860308804,222.62702533495008,299.5833197057173,119.66560535452975,1821.1467463776212,1839.4859533139033,0.0,0.0,7.4730496191227,0.40454278397089816
15897600.0,0.09888268607337075,19.857300382477057,11.496383855170729,96.63424355106137,40.231930154241596,13.366882168915694,0.9393138102306408,235.0359975431493,310.40173019188325,108.91321247321514,1943.3706811689456,1909.9083281396058,0.0,0.0,8.009217362749762,0.417846759948099
15984000.0,0.10357000247046047,19.336469027077108,10.506550538799365,102.46264944786185,41.39252712667085,13.758830460236357,0.9915197169881682,227.08753526139478,282.18363846171076,101.76208695011763,1887.230552997416,2057.9966237130043,0.0,0.0,7.35767919820976,0.3962623672183408
16070400.0,0.10236618812286774,18.185765225065037,10.729204008117282,104.6870465416923,42.94634298051321,13.680899748073717,0.9716736249574813,232.2755194903486,271.7572884070656,105.2396216411296,1656.5039171872638,1862.443136464828,0.0,0.0,7.869195029026611,0.4105547944080251
16156800.0,0.09963585543671565,17.534610292558135,11.270206157434522,106.3944363129252,39.61977558738696,12.336931328476695,0.956067643879325,232.21921289454264,291.5778131117688,103.87618005810393,1793.9102957926004,1961.0000596179711,0.0,0.0,8.00496090815472,0.3672329588471344
16243200.0,0.09576603140965798,20.558114927100863,11.389382770031013,104.08137194296022,40.217185599963834,13.634317943611565,0.8691619118861181,231.70925378854375,290.7951600431035,98.13744641445783,1792.9950482108102,1880.962797003463,0.0,0.0,8.009769934043268,0.37618016910601865
16329600.0,0.09242576387657069,18.87220032041701,11.523262904564936,101.6110656693915,41.12120610540548,13.28688110974791,0.906929588482593,222.71989489874167,299.2076014886161,101.0701965691049,1891.2090166943967,1921.6011133678992,0.0,0.0,7.582775685085697,0.3685964897904313
16416000.0,0.0977674252396649,18.956580263054196,11.312354181289267,99.55180948898558,39.10326647858639,14.084575260831759,0.9518593396535546,236.36840571267058,304.16446202820083,95.64551314037554,1664.1508029717183,1801.898669717225,0.0,0.0,6.744708743957848,0.38674115682563387
16502400.0,0.10428199397161737,19.04685674322639,10.41525885628945,104.63504351087457,40.36888940575746,15.451230552796769,0.9672893137133305,231.46457241471666,288.6741311518424,95.24288890637175,2036.2807638199192,1929.6490144305817,0.0,0.0,7.653777889709043,0.37226504393665333
16588800.0,0.10107046872065102,19.385988083785197,12.03963031635627,98.91919120258243,41.25487460335611,14.390214852274852,0.91314218619263,214.5525617543619,315.4778694365305,92.49357022943677,1902.471050156819,1934.3465689776756,0.0,0.0,7.8762242584816855,0.39115882465024066
16675200.0,0.09377130610644006,19.181910848067044,10.571478498940198,94.37129499772685,44.2834481671547,13.991419165178671,1.0701404082916588,262.507020414583,291.08489669974597,87.5985899602569,1869.1671904348434,2008.1789847320579,0.0,0.0,7.456082308109501,0.3582254610924615
16761600.0,0.10086590462925592,18.888557200134734,11.468511086328824,107.48632738148972,43.15430950986701,14.956534552714153,1.051994103802523,251.8976318202635,282.05276696922266,93.61921024383386,1967.1734710160194,1979.2919127286189,0.0,0.0,8.142179811877966,0.3748536045333643
16848000.0,0.10192658689864419,19.035605937750265,10.95128362070995,110.29118734088159,43.17487434798517,14.72754915832565,1.0124180620325058,234.6419994602487,263.13401313306156,94.21043158487838,2045.463333800902,1842.0989268712797,0.0,0.0,7.813483028438913,0.38517926395960556
16934400.0,0.09558071281899434,19.662249549114257,11.426240779435227,95.26680604140027,44.75228579532947,14.766793044186423,0.991337929594617,239.61425871415506,281.6222260730945,92.44926791825232,1942.6230530257237,2067.9118527564856,0.0,0.0,7.706818960691063,0.3336659697929987
17020800.0,0.10076862552972764,19.27915797452832,11.734864470000337,100.8196624164517,42.794201258369135,14.986419644052463,0.9821720519960586,225.59677050600206,279.7632193071304,92.37129962276086,1952.0388154204993,1984.2749620019688,0.0,0.0,7.9035471898463445,0.4060081306187558
17107200.0,0.10029104359223001,19.229356050616953,11.813526787887996,109.80404993729931,44.097867871118886,16.089381465915892,0.9501208076687016,260.218642597078,297.35639879767024,88.762412546718,1877.8589688526868,1985.16654762028,0.0,0.0,7.623795026619393,0.3622633599537892
17193600.0,0.09428514851084689,20.16853976351511,11.954843172094927,117.51455692169283,43.19163541904156,13.876206754703105,1.0063548302882956,262.90274747020726,289.46378868460994,83.6766577032555,1854.4799895235317,1966.792941985734,0.0,0.0,6.7511120538376606,0.329258630774893
17280000.0,0.10178893680174142,19.925429887899938,12.739652248426813,107.26537118765386,44.15516690964694,15.138706384025655,1.0202913004013188,242.24866169236603,265.4791968782099,88.14724520620855,1825.2322506364098,1918.7206197651637,0.0,0.0,7.316386417973202,0.36710930454276725
17366400.0,0.10280392263184118,21.829668662465867,12.13773940216171,103.56231053810092,42.46278563302439,14.179899116543352,0.949275632418862,252.919165976353,283.73689290623975,77.58425542692335,1794.4026554928034,1993.187170976446,0.0,0.0,7.9553585870711405,0.3632344054638535
17452800.0,0.10541525621587639,18.380005534332817,11.802291215117561,106.8068647625263,39.506674045777096,15.363346628304992,1.0338801532503625,242.95529919529008,289.9373226186096,78.19399957193964,1809.340759515645,2020.6373414999903,0.0,0.0,7.205256826916405,0.3595586101751057
17539200.0,0.10526901026017453,21.661708318301105,12.606888661545623,115.540306936579,43.75847884566089,14.336867622320586,1.0136968711165717,224.96840485510256,301.1004259057258,76.65603662274307,1749.0177959516107,1803.1130278902856,0.0,0.0,7.426890839779208,0.37727197752802233
17625600.0,0.09311165316021455,21.945353909273674,12.825461363110874,104.92018044196668,47.35606521967837,14.79027754297452,0.9284282297753411,236.3475240921548,291.3231942376238,83.48379499758174,1870.5146543873027,1924.3639241439666,0.0,0.0,7.12066374257834,0.37126506370723167
17712000.0,0.09531087480042438,18.697395815703434,11.43544313600221,104.38809643159675,46.421159672266555,14.959234871878234,0.9866427214780407,243.1431269708268,288.7495766445321,81.55608273380349,1721.2579114911482,1954.346989913724,0.0,0.0,8.185850991497887,0.3616420605959658
17798400.0,0.1025751763360433,20.532595058703414,12.626578046138034,106.40949153972906,46.66973169277031,16.004926790972622,1.0142047186999297,236.28603107199555,278.22977170258434,78.43960488064342,1899.4695836561311,2006.8892438539804,0.0,0.0,8.14986794098646,0.36277837803794855
17884800.0,0.10256892975456106,20.615084753806592,12.7693073429302,104.13499438981637,47.434712158416616,16.041103511831636,1.1383871331143092,239.36457002908006,282.00301623628224,79.30891398025956,1879.998612632552,2101.761742074962,0.0,0.0,7.187764587072004,0.3514207737116041
17971200.0,0.10257523843153026,19.63255959683574,12.2278627836169,110.32269579235013,45.02378158653746,14.452555344570479,1.0738253310017185,241.13059558011742,293.1099469526332,70.73407413769979,1899.1644225667476,1908.7060960797369,0.0,0.0,7.577777709600619,0.38297560240775647
18057600.0,0.11000000000000001,20.405644763258003,13.346527956507384,118.88195719378125,45.418847897155196,15.530106229244986,0.979191018646892,241.48219838808234,256.79036075844937,73.97871188762939,1837.921109132555,1937.7119418811762,0.0,0.0,7.268603799305582,0.3243443491222845
18144000.0,0.10285445255346584,20.157646483349186,12.46760821886945,112.0283611915445,43.73017674348179,15.009738047006229,1.0793185231616391,243.31969026270068,269.5874462891729,71.00125415007125,2077.9510691676583,1938.0737194535977,0.0,0.0,7.758285690256562,0.3511981246438551
18230400.0,0.10567782820090299,23.332662961654012,12.714723907286434,109.1467767565474,44.555333896010225,14.65152788011441,0.9762613914745427,230.0247901333474,263.07559275119564,73.17088297781157,2019.4758317977196,1911.0972622476975,0.0,0.0,7.720933421982773,0.3484213565914769
