time_s,Q_m3s
3693600.0,842.3312071278103
3697200.0,819.8217372614287
3700800.0,847.391679704198
3704400.0,825.5438079134965
3708000.0,844.1096116674049
3711600.0,859.7978677988909
3715200.0,847.0941330380211
3718800.0,904.3152092763844
3722400.0,881.4031609192817
3726000.0,898.028457334778
3729600.0,883.9886395263538
3733200.0,845.1547403595888
3736800.0,911.7643199588813
3740400.0,981.7964433535202
3744000.0,932.6164761308278
3747600.0,903.707187860876
3751200.0,888.1257217582166
3754800.0,885.2502486534311
3758400.0,887.6868330773319
3762000.0,831.5124085758121
3765600.0,879.9841619320367
3769200.0,860.5550617467978
3772800.0,853.5368286284162
3776400.0,842.1058101008387
3780000.0,830.1726745385819
3783600.0,847.950252385163
3787200.0,850.3691929159289
3790800.0,833.5262429664125
3794400.0,836.8652350615761
3798000.0,864.684155746882
3801600.0,917.5127950589236
3805200.0,855.100952495892
3808800.0,859.1226164141688
3812400.0,912.254211882549
3816000.0,916.1304828869086
3819600.0,923.8931202065801
3823200.0,927.344811485611
3826800.0,912.959054124112
3830400.0,955.6188847632964
3834000.0,864.1698295244968
3837600.0,876.3512275067308
3841200.0,885.363978283917
3844800.0,833.5479166854955
3848400.0,860.8569433767731
3852000.0,897.4588106649204
3855600.0,846.3003143814468
3859200.0,844.6089971631578
3862800.0,802.8787789333137
3866400.0,817.528792935138
3870000.0,825.0319483251027
3873600.0,830.8085974084813
3877200.0,878.2896491862025
3880800.0,869.1518569527998
3884400.0,836.5661697582807
3888000.0,886.7613666047498
